Note,Molecule List Name,Precursor Name,Precursor Formula,Precursor Adduct,Precursor Charge,Precursor m/z,Product m/z,Product Charge,Explicit Retention Time,InChiKey,Explicit Collision Energy
splash10-001i-0090000000-cfe7cb01a78792cb09ad,Coumarins and derivatives,Isopimpinellin---2.1,C13H10O5,[M+H]+,1,247.06064833,217.11,1,125.29482599999999,DFMAXQKDIGCMTL-UHFFFAOYSA-N,35
splash10-001i-0090000000-cfe7cb01a78792cb09ad,Coumarins and derivatives,Isopimpinellin---2.1,C13H10O5,[M+H]+,1,247.06064833,231.17,1,125.29482599999999,DFMAXQKDIGCMTL-UHFFFAOYSA-N,35
splash10-001i-0090000000-cfe7cb01a78792cb09ad,Coumarins and derivatives,Isopimpinellin---2.1,C13H10O5,[M+H]+,1,247.06064833,232.11,1,125.29482599999999,DFMAXQKDIGCMTL-UHFFFAOYSA-N,35
splash10-001i-0090000000-cfe7cb01a78792cb09ad,Coumarins and derivatives,Isopimpinellin---2.1,C13H10O5,[M+H]+,1,247.06064833,233.08,1,125.29482599999999,DFMAXQKDIGCMTL-UHFFFAOYSA-N,35
splash10-01ot-0019000000-a9fb0b0af10c49a77244,Prenol lipids,Ginkgolide A---13.1,C20H24O9,[M+H]+,1,409.14985715,319.12,1,783.6098400000001,FPUXKXIZEIDQKW-UHFFFAOYSA-N,35
splash10-01ot-0019000000-a9fb0b0af10c49a77244,Prenol lipids,Ginkgolide A---13.1,C20H24O9,[M+H]+,1,409.14985715,345.11,1,783.6098400000001,FPUXKXIZEIDQKW-UHFFFAOYSA-N,35
splash10-01ot-0019000000-a9fb0b0af10c49a77244,Prenol lipids,Ginkgolide A---13.1,C20H24O9,[M+H]+,1,409.14985715,363.11,1,783.6098400000001,FPUXKXIZEIDQKW-UHFFFAOYSA-N,35
splash10-01ot-0019000000-a9fb0b0af10c49a77244,Prenol lipids,Ginkgolide A---13.1,C20H24O9,[M+H]+,1,409.14985715,373.11,1,783.6098400000001,FPUXKXIZEIDQKW-UHFFFAOYSA-N,35
splash10-01ot-0019000000-a9fb0b0af10c49a77244,Prenol lipids,Ginkgolide A---13.1,C20H24O9,[M+H]+,1,409.14985715,391.08,1,783.6098400000001,FPUXKXIZEIDQKW-UHFFFAOYSA-N,35
splash10-01ot-0019000000-a9fb0b0af10c49a77244,Prenol lipids,Ginkgolide A---7,C20H24O9,[M+H]+,1,409.14985715,319.12,1,417.67959599999995,FPUXKXIZEIDQKW-UHFFFAOYSA-N,35
splash10-01ot-0019000000-a9fb0b0af10c49a77244,Prenol lipids,Ginkgolide A---7,C20H24O9,[M+H]+,1,409.14985715,345.11,1,417.67959599999995,FPUXKXIZEIDQKW-UHFFFAOYSA-N,35
splash10-01ot-0019000000-a9fb0b0af10c49a77244,Prenol lipids,Ginkgolide A---7,C20H24O9,[M+H]+,1,409.14985715,363.11,1,417.67959599999995,FPUXKXIZEIDQKW-UHFFFAOYSA-N,35
splash10-01ot-0019000000-a9fb0b0af10c49a77244,Prenol lipids,Ginkgolide A---7,C20H24O9,[M+H]+,1,409.14985715,373.11,1,417.67959599999995,FPUXKXIZEIDQKW-UHFFFAOYSA-N,35
splash10-01ot-0019000000-a9fb0b0af10c49a77244,Prenol lipids,Ginkgolide A---7,C20H24O9,[M+H]+,1,409.14985715,391.08,1,417.67959599999995,FPUXKXIZEIDQKW-UHFFFAOYSA-N,35
splash10-01ot-0019000000-a9fb0b0af10c49a77244,Prenol lipids,Ginkgolide A---2.7,C20H24O9,[M+H]+,1,409.14985715,319.12,1,164.93412,FPUXKXIZEIDQKW-UHFFFAOYSA-N,35
splash10-01ot-0019000000-a9fb0b0af10c49a77244,Prenol lipids,Ginkgolide A---2.7,C20H24O9,[M+H]+,1,409.14985715,345.11,1,164.93412,FPUXKXIZEIDQKW-UHFFFAOYSA-N,35
splash10-01ot-0019000000-a9fb0b0af10c49a77244,Prenol lipids,Ginkgolide A---2.7,C20H24O9,[M+H]+,1,409.14985715,363.11,1,164.93412,FPUXKXIZEIDQKW-UHFFFAOYSA-N,35
splash10-01ot-0019000000-a9fb0b0af10c49a77244,Prenol lipids,Ginkgolide A---2.7,C20H24O9,[M+H]+,1,409.14985715,373.11,1,164.93412,FPUXKXIZEIDQKW-UHFFFAOYSA-N,35
splash10-01ot-0019000000-a9fb0b0af10c49a77244,Prenol lipids,Ginkgolide A---2.7,C20H24O9,[M+H]+,1,409.14985715,391.08,1,164.93412,FPUXKXIZEIDQKW-UHFFFAOYSA-N,35
splash10-001i-0900000000-c31c44b07b1f139cd7bc,Coumarins and derivatives,COUMARIN---3.4,C9H6O2,[M+H]+,1,147.04460441,91.01,1,206.31303,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,35
splash10-001i-0900000000-c31c44b07b1f139cd7bc,Coumarins and derivatives,COUMARIN---3.4,C9H6O2,[M+H]+,1,147.04460441,105.04,1,206.31303,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,35
splash10-001i-0900000000-c31c44b07b1f139cd7bc,Coumarins and derivatives,COUMARIN---3.4,C9H6O2,[M+H]+,1,147.04460441,119.06,1,206.31303,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,35
splash10-001i-0900000000-c31c44b07b1f139cd7bc,Coumarins and derivatives,COUMARIN---3.4,C9H6O2,[M+H]+,1,147.04460441,129.03,1,206.31303,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,35
splash10-001i-0900000000-c31c44b07b1f139cd7bc,Coumarins and derivatives,COUMARIN---3.4,C9H6O2,[M+H]+,1,147.04460441,130.07,1,206.31303,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,35
splash10-001i-0900000000-c31c44b07b1f139cd7bc,Coumarins and derivatives,COUMARIN---2.1,C9H6O2,[M+H]+,1,147.04460441,91.01,1,123.40095,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,35
splash10-001i-0900000000-c31c44b07b1f139cd7bc,Coumarins and derivatives,COUMARIN---2.1,C9H6O2,[M+H]+,1,147.04460441,105.04,1,123.40095,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,35
splash10-001i-0900000000-c31c44b07b1f139cd7bc,Coumarins and derivatives,COUMARIN---2.1,C9H6O2,[M+H]+,1,147.04460441,119.06,1,123.40095,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,35
splash10-001i-0900000000-c31c44b07b1f139cd7bc,Coumarins and derivatives,COUMARIN---2.1,C9H6O2,[M+H]+,1,147.04460441,129.03,1,123.40095,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,35
splash10-001i-0900000000-c31c44b07b1f139cd7bc,Coumarins and derivatives,COUMARIN---2.1,C9H6O2,[M+H]+,1,147.04460441,130.07,1,123.40095,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,35
splash10-0201-0900000000-ad4cfcb442e95a560df1,Benzene and substituted derivatives,PYROCATECHUIC ACID---13,C7H6O4,[M+K]+,1,192.99031548,136.98,1,777.03618,GLDQAMYCGOIJDV-UHFFFAOYSA-N,35
splash10-0201-0900000000-ad4cfcb442e95a560df1,Benzene and substituted derivatives,PYROCATECHUIC ACID---13,C7H6O4,[M+K]+,1,192.99031548,149.93,1,777.03618,GLDQAMYCGOIJDV-UHFFFAOYSA-N,35
splash10-0201-0900000000-ad4cfcb442e95a560df1,Benzene and substituted derivatives,PYROCATECHUIC ACID---13,C7H6O4,[M+K]+,1,192.99031548,174.89,1,777.03618,GLDQAMYCGOIJDV-UHFFFAOYSA-N,35
splash10-0201-0900000000-ad4cfcb442e95a560df1,Benzene and substituted derivatives,PYROCATECHUIC ACID---13,C7H6O4,[M+K]+,1,192.99031548,175.95,1,777.03618,GLDQAMYCGOIJDV-UHFFFAOYSA-N,35
splash10-0201-0900000000-ad4cfcb442e95a560df1,Benzene and substituted derivatives,PYROCATECHUIC ACID---13,C7H6O4,[M+K]+,1,192.99031548,177.97,1,777.03618,GLDQAMYCGOIJDV-UHFFFAOYSA-N,35
splash10-0201-0900000000-ad4cfcb442e95a560df1,Benzene and substituted derivatives,PYROCATECHUIC ACID---9.7,C7H6O4,[M+K]+,1,192.99031548,136.98,1,584.391372,GLDQAMYCGOIJDV-UHFFFAOYSA-N,35
splash10-0201-0900000000-ad4cfcb442e95a560df1,Benzene and substituted derivatives,PYROCATECHUIC ACID---9.7,C7H6O4,[M+K]+,1,192.99031548,149.93,1,584.391372,GLDQAMYCGOIJDV-UHFFFAOYSA-N,35
splash10-0201-0900000000-ad4cfcb442e95a560df1,Benzene and substituted derivatives,PYROCATECHUIC ACID---9.7,C7H6O4,[M+K]+,1,192.99031548,174.89,1,584.391372,GLDQAMYCGOIJDV-UHFFFAOYSA-N,35
splash10-0201-0900000000-ad4cfcb442e95a560df1,Benzene and substituted derivatives,PYROCATECHUIC ACID---9.7,C7H6O4,[M+K]+,1,192.99031548,175.95,1,584.391372,GLDQAMYCGOIJDV-UHFFFAOYSA-N,35
splash10-0201-0900000000-ad4cfcb442e95a560df1,Benzene and substituted derivatives,PYROCATECHUIC ACID---9.7,C7H6O4,[M+K]+,1,192.99031548,177.97,1,584.391372,GLDQAMYCGOIJDV-UHFFFAOYSA-N,35
splash10-0201-0900000000-ad4cfcb442e95a560df1,Benzene and substituted derivatives,PYROCATECHUIC ACID---2.6,C7H6O4,[M+K]+,1,192.99031548,136.98,1,157.205982,GLDQAMYCGOIJDV-UHFFFAOYSA-N,35
splash10-0201-0900000000-ad4cfcb442e95a560df1,Benzene and substituted derivatives,PYROCATECHUIC ACID---2.6,C7H6O4,[M+K]+,1,192.99031548,149.93,1,157.205982,GLDQAMYCGOIJDV-UHFFFAOYSA-N,35
splash10-0201-0900000000-ad4cfcb442e95a560df1,Benzene and substituted derivatives,PYROCATECHUIC ACID---2.6,C7H6O4,[M+K]+,1,192.99031548,174.89,1,157.205982,GLDQAMYCGOIJDV-UHFFFAOYSA-N,35
splash10-0201-0900000000-ad4cfcb442e95a560df1,Benzene and substituted derivatives,PYROCATECHUIC ACID---2.6,C7H6O4,[M+K]+,1,192.99031548,175.95,1,157.205982,GLDQAMYCGOIJDV-UHFFFAOYSA-N,35
splash10-0201-0900000000-ad4cfcb442e95a560df1,Benzene and substituted derivatives,PYROCATECHUIC ACID---2.6,C7H6O4,[M+K]+,1,192.99031548,177.97,1,157.205982,GLDQAMYCGOIJDV-UHFFFAOYSA-N,35
splash10-0ug0-0291000000-a7963d2ed330c647d594,Fatty Acyls,AVOCADYNE---1.9,C17H32O3,[M+Na]+,1,307.22491446,267.8595169226627,1,116.7237,OHLQBKZXSJYBMK-UHFFFAOYSA-N,35
splash10-0ug0-0291000000-a7963d2ed330c647d594,Fatty Acyls,AVOCADYNE---1.9,C17H32O3,[M+Na]+,1,307.22491446,269.4812534928854,1,116.7237,OHLQBKZXSJYBMK-UHFFFAOYSA-N,35
splash10-0ug0-0291000000-a7963d2ed330c647d594,Fatty Acyls,AVOCADYNE---1.9,C17H32O3,[M+Na]+,1,307.22491446,284.8247287808642,1,116.7237,OHLQBKZXSJYBMK-UHFFFAOYSA-N,35
splash10-0ug0-0291000000-a7963d2ed330c647d594,Fatty Acyls,AVOCADYNE---1.9,C17H32O3,[M+Na]+,1,307.22491446,291.5832071205561,1,116.7237,OHLQBKZXSJYBMK-UHFFFAOYSA-N,35
splash10-001i-0900000000-b85ef0f8bbd8ddc6982b,Phenols,EUGENOL---10,C10H12O2,[M+H]+,1,165.09155459,132.99,1,600.27612,RRAFCDWBNXTKKO-UHFFFAOYSA-N,35
splash10-001i-0900000000-b85ef0f8bbd8ddc6982b,Phenols,EUGENOL---10,C10H12O2,[M+H]+,1,165.09155459,134.89,1,600.27612,RRAFCDWBNXTKKO-UHFFFAOYSA-N,35
splash10-001i-0900000000-b85ef0f8bbd8ddc6982b,Phenols,EUGENOL---10,C10H12O2,[M+H]+,1,165.09155459,137.01,1,600.27612,RRAFCDWBNXTKKO-UHFFFAOYSA-N,35
splash10-001i-0900000000-b85ef0f8bbd8ddc6982b,Phenols,EUGENOL---10,C10H12O2,[M+H]+,1,165.09155459,146.93,1,600.27612,RRAFCDWBNXTKKO-UHFFFAOYSA-N,35
splash10-001i-0900000000-b85ef0f8bbd8ddc6982b,Phenols,EUGENOL---10,C10H12O2,[M+H]+,1,165.09155459,150.02,1,600.27612,RRAFCDWBNXTKKO-UHFFFAOYSA-N,35
splash10-0ika-0296420000-b5d88584427edd04b716,Prenol lipids,Canthaxanthin (Euglenanone)---8.5,C40H52O2,[M+H]+,1,565.40455579,203.06,1,510.05055600000003,FDSDTBUPSURDBL-DKLMTRRASA-N,35
splash10-0ika-0296420000-b5d88584427edd04b716,Prenol lipids,Canthaxanthin (Euglenanone)---8.5,C40H52O2,[M+H]+,1,565.40455579,361.23,1,510.05055600000003,FDSDTBUPSURDBL-DKLMTRRASA-N,35
splash10-0ika-0296420000-b5d88584427edd04b716,Prenol lipids,Canthaxanthin (Euglenanone)---8.5,C40H52O2,[M+H]+,1,565.40455579,363.24,1,510.05055600000003,FDSDTBUPSURDBL-DKLMTRRASA-N,35
splash10-0ika-0296420000-b5d88584427edd04b716,Prenol lipids,Canthaxanthin (Euglenanone)---8.5,C40H52O2,[M+H]+,1,565.40455579,521.7779552469136,1,510.05055600000003,FDSDTBUPSURDBL-DKLMTRRASA-N,35
splash10-0ika-0296420000-b5d88584427edd04b716,Prenol lipids,Canthaxanthin (Euglenanone)---8.5,C40H52O2,[M+H]+,1,565.40455579,547.39,1,510.05055600000003,FDSDTBUPSURDBL-DKLMTRRASA-N,35
splash10-0udi-0039000000-eb1f79f1e9901f30c747,Tannins,Ellagic Acid---9.4,C14H6O8,[M+NH4]+,1,320.0406411,291.88,1,566.7177300000001,AFSDNFLWKVMVRB-UHFFFAOYSA-N,35
splash10-0udi-0039000000-eb1f79f1e9901f30c747,Tannins,Ellagic Acid---9.4,C14H6O8,[M+NH4]+,1,320.0406411,301.06,1,566.7177300000001,AFSDNFLWKVMVRB-UHFFFAOYSA-N,35
splash10-0udi-0039000000-eb1f79f1e9901f30c747,Tannins,Ellagic Acid---9.4,C14H6O8,[M+NH4]+,1,320.0406411,302.02,1,566.7177300000001,AFSDNFLWKVMVRB-UHFFFAOYSA-N,35
splash10-0udi-0039000000-eb1f79f1e9901f30c747,Tannins,Ellagic Acid---9.4,C14H6O8,[M+NH4]+,1,320.0406411,303.01,1,566.7177300000001,AFSDNFLWKVMVRB-UHFFFAOYSA-N,35
splash10-0006-0900000000-b8234e76bc99e5fe3ee9,Naphthalenes,Juglone---10.1,C10H6O3,[M+H]+,1,175.03951901,78.86,1,605.27154,KQPYUDDGWXQXHS-UHFFFAOYSA-N,35
splash10-0006-0900000000-b8234e76bc99e5fe3ee9,Naphthalenes,Juglone---10.1,C10H6O3,[M+H]+,1,175.03951901,142.92,1,605.27154,KQPYUDDGWXQXHS-UHFFFAOYSA-N,35
splash10-0006-0900000000-b8234e76bc99e5fe3ee9,Naphthalenes,Juglone---10.1,C10H6O3,[M+H]+,1,175.03951901,154.95,1,605.27154,KQPYUDDGWXQXHS-UHFFFAOYSA-N,35
splash10-0006-0900000000-b8234e76bc99e5fe3ee9,Naphthalenes,Juglone---10.1,C10H6O3,[M+H]+,1,175.03951901,158.03,1,605.27154,KQPYUDDGWXQXHS-UHFFFAOYSA-N,35
splash10-0006-0900000000-b8234e76bc99e5fe3ee9,Naphthalenes,Juglone---10.1,C10H6O3,[M+H]+,1,175.03951901,160.9,1,605.27154,KQPYUDDGWXQXHS-UHFFFAOYSA-N,35
splash10-0006-0900000000-b8234e76bc99e5fe3ee9,Naphthalenes,Juglone---1,C10H6O3,[M+H]+,1,175.03951901,78.86,1,59.2986432,KQPYUDDGWXQXHS-UHFFFAOYSA-N,35
splash10-0006-0900000000-b8234e76bc99e5fe3ee9,Naphthalenes,Juglone---1,C10H6O3,[M+H]+,1,175.03951901,142.92,1,59.2986432,KQPYUDDGWXQXHS-UHFFFAOYSA-N,35
splash10-0006-0900000000-b8234e76bc99e5fe3ee9,Naphthalenes,Juglone---1,C10H6O3,[M+H]+,1,175.03951901,154.95,1,59.2986432,KQPYUDDGWXQXHS-UHFFFAOYSA-N,35
splash10-0006-0900000000-b8234e76bc99e5fe3ee9,Naphthalenes,Juglone---1,C10H6O3,[M+H]+,1,175.03951901,158.03,1,59.2986432,KQPYUDDGWXQXHS-UHFFFAOYSA-N,35
splash10-0006-0900000000-b8234e76bc99e5fe3ee9,Naphthalenes,Juglone---1,C10H6O3,[M+H]+,1,175.03951901,160.9,1,59.2986432,KQPYUDDGWXQXHS-UHFFFAOYSA-N,35
splash10-01x3-0094560000-004b4bf5d8df102580fd,Phenols,Capsaicin---1.2,C18H27NO3,[2M+H]+,1,611.40601225,283.28,1,69.970404,YKPUWZUDDOIDPM-SOFGYWHQSA-N,35
splash10-01x3-0094560000-004b4bf5d8df102580fd,Phenols,Capsaicin---1.2,C18H27NO3,[2M+H]+,1,611.40601225,311.32,1,69.970404,YKPUWZUDDOIDPM-SOFGYWHQSA-N,35
splash10-01x3-0094560000-004b4bf5d8df102580fd,Phenols,Capsaicin---1.2,C18H27NO3,[2M+H]+,1,611.40601225,458.24444444444447,1,69.970404,YKPUWZUDDOIDPM-SOFGYWHQSA-N,35
splash10-01x3-0094560000-004b4bf5d8df102580fd,Phenols,Capsaicin---1.2,C18H27NO3,[2M+H]+,1,611.40601225,464.19435056584354,1,69.970404,YKPUWZUDDOIDPM-SOFGYWHQSA-N,35
splash10-01x3-0094560000-004b4bf5d8df102580fd,Phenols,Capsaicin---1.2,C18H27NO3,[2M+H]+,1,611.40601225,593.25,1,69.970404,YKPUWZUDDOIDPM-SOFGYWHQSA-N,35
splash10-000b-0809200000-45997fb2fe945d705268,Purine nucleotides,Adenosine Diphosphate---2.5,C10H15N5O10P2,[M+H]+,1,428.03723948,136.28,1,151.39398,XTWYTFMLZFPYCI-KQYNXXCUSA-N,35
splash10-000b-0809200000-45997fb2fe945d705268,Purine nucleotides,Adenosine Diphosphate---2.5,C10H15N5O10P2,[M+H]+,1,428.03723948,137.22,1,151.39398,XTWYTFMLZFPYCI-KQYNXXCUSA-N,35
splash10-000b-0809200000-45997fb2fe945d705268,Purine nucleotides,Adenosine Diphosphate---2.5,C10H15N5O10P2,[M+H]+,1,428.03723948,348.24,1,151.39398,XTWYTFMLZFPYCI-KQYNXXCUSA-N,35
splash10-000b-0809200000-45997fb2fe945d705268,Purine nucleotides,Adenosine Diphosphate---2.5,C10H15N5O10P2,[M+H]+,1,428.03723948,349.08,1,151.39398,XTWYTFMLZFPYCI-KQYNXXCUSA-N,35
splash10-004i-0900000000-bb6734f53ed607f8551f,Pyridines and derivatives,Cotinine---11.7,C10H12N2O,[M+H]+,1,177.10278799,106.0633,1,701.19048,UIKROCXWUNQSPJ-UHFFFAOYSA-N,35
splash10-004i-0900000000-bb6734f53ed607f8551f,Pyridines and derivatives,Cotinine---11.7,C10H12N2O,[M+H]+,1,177.10278799,118.0646,1,701.19048,UIKROCXWUNQSPJ-UHFFFAOYSA-N,35
splash10-004i-0900000000-bb6734f53ed607f8551f,Pyridines and derivatives,Cotinine---11.7,C10H12N2O,[M+H]+,1,177.10278799,119.0484,1,701.19048,UIKROCXWUNQSPJ-UHFFFAOYSA-N,35
splash10-004i-0900000000-bb6734f53ed607f8551f,Pyridines and derivatives,Cotinine---11.7,C10H12N2O,[M+H]+,1,177.10278799,146.0593,1,701.19048,UIKROCXWUNQSPJ-UHFFFAOYSA-N,35
splash10-000i-0090000000-8014734e92aa9faa8e5b,Flavonoids,Luteolin-7-glucoside---7.9,C21H20O11,[M+H]+,1,449.10838623,135.0416,1,475.360284,PEFNSGRTCBGNAN-UHFFFAOYSA-N,35
splash10-000i-0090000000-8014734e92aa9faa8e5b,Flavonoids,Luteolin-7-glucoside---7.9,C21H20O11,[M+H]+,1,449.10838623,287.0534,1,475.360284,PEFNSGRTCBGNAN-UHFFFAOYSA-N,35
splash10-014i-0900000000-adab020a4d76cab3928c,Pyridines and derivatives,Ricinine---2.3,C8H8N2O2,[M+H]+,1,165.06640246999999,108.0455,1,136.827966,PETSAYFQSGAEQY-UHFFFAOYSA-N,35
splash10-014i-0900000000-adab020a4d76cab3928c,Pyridines and derivatives,Ricinine---2.3,C8H8N2O2,[M+H]+,1,165.06640246999999,110.0596,1,136.827966,PETSAYFQSGAEQY-UHFFFAOYSA-N,35
splash10-014i-0900000000-adab020a4d76cab3928c,Pyridines and derivatives,Ricinine---2.3,C8H8N2O2,[M+H]+,1,165.06640246999999,138.0539,1,136.827966,PETSAYFQSGAEQY-UHFFFAOYSA-N,35
splash10-014i-0900000000-adab020a4d76cab3928c,Pyridines and derivatives,Ricinine---2.3,C8H8N2O2,[M+H]+,1,165.06640246999999,150.0406,1,136.827966,PETSAYFQSGAEQY-UHFFFAOYSA-N,35
splash10-014i-0900000000-adab020a4d76cab3928c,Pyridines and derivatives,Ricinine---8.3,C8H8N2O2,[M+H]+,1,165.06640246999999,108.0455,1,499.4568,PETSAYFQSGAEQY-UHFFFAOYSA-N,35
splash10-014i-0900000000-adab020a4d76cab3928c,Pyridines and derivatives,Ricinine---8.3,C8H8N2O2,[M+H]+,1,165.06640246999999,110.0596,1,499.4568,PETSAYFQSGAEQY-UHFFFAOYSA-N,35
splash10-014i-0900000000-adab020a4d76cab3928c,Pyridines and derivatives,Ricinine---8.3,C8H8N2O2,[M+H]+,1,165.06640246999999,138.0539,1,499.4568,PETSAYFQSGAEQY-UHFFFAOYSA-N,35
splash10-014i-0900000000-adab020a4d76cab3928c,Pyridines and derivatives,Ricinine---8.3,C8H8N2O2,[M+H]+,1,165.06640246999999,150.0406,1,499.4568,PETSAYFQSGAEQY-UHFFFAOYSA-N,35
splash10-000i-1190000000-c55885f7fdc29c96d411,Flavonoids,Kaempferol-3-O-glucoside---9.5,C21H20O11,[M+H]+,1,449.10838623,85.0293,1,572.572116,JPUKWEQWGBDDQB-QSOFNFLRSA-N,35
splash10-000i-1190000000-c55885f7fdc29c96d411,Flavonoids,Kaempferol-3-Glucoside---9.5,C21H20O11,[M+H]+,1,449.10838623,85.0293,1,572.572116,JPUKWEQWGBDDQB-QSOFNFLRSA-N,35
splash10-000i-1190000000-c55885f7fdc29c96d411,Flavonoids,Kaempferol-3-O-glucoside---9.5,C21H20O11,[M+H]+,1,449.10838623,121.0285,1,572.572116,JPUKWEQWGBDDQB-QSOFNFLRSA-N,35
splash10-000i-1190000000-c55885f7fdc29c96d411,Flavonoids,Kaempferol-3-Glucoside---9.5,C21H20O11,[M+H]+,1,449.10838623,121.0285,1,572.572116,JPUKWEQWGBDDQB-QSOFNFLRSA-N,35
splash10-000i-1190000000-c55885f7fdc29c96d411,Flavonoids,Kaempferol-3-O-glucoside---9.5,C21H20O11,[M+H]+,1,449.10838623,153.0183,1,572.572116,JPUKWEQWGBDDQB-QSOFNFLRSA-N,35
splash10-000i-1190000000-c55885f7fdc29c96d411,Flavonoids,Kaempferol-3-Glucoside---9.5,C21H20O11,[M+H]+,1,449.10838623,153.0183,1,572.572116,JPUKWEQWGBDDQB-QSOFNFLRSA-N,35
splash10-000i-1190000000-c55885f7fdc29c96d411,Flavonoids,Kaempferol-3-O-glucoside---9.5,C21H20O11,[M+H]+,1,449.10838623,165.0183,1,572.572116,JPUKWEQWGBDDQB-QSOFNFLRSA-N,35
splash10-000i-1190000000-c55885f7fdc29c96d411,Flavonoids,Kaempferol-3-Glucoside---9.5,C21H20O11,[M+H]+,1,449.10838623,165.0183,1,572.572116,JPUKWEQWGBDDQB-QSOFNFLRSA-N,35
splash10-000i-1190000000-c55885f7fdc29c96d411,Flavonoids,Kaempferol-3-O-glucoside---9.5,C21H20O11,[M+H]+,1,449.10838623,287.0532,1,572.572116,JPUKWEQWGBDDQB-QSOFNFLRSA-N,35
splash10-000i-1190000000-c55885f7fdc29c96d411,Flavonoids,Kaempferol-3-Glucoside---9.5,C21H20O11,[M+H]+,1,449.10838623,287.0532,1,572.572116,JPUKWEQWGBDDQB-QSOFNFLRSA-N,35
splash10-0udi-3119000000-2f7a6bca5e66b50657b0,Flavonoids,Quercetin-3-O-alpha-L-rhamnopyranoside---0.7,C21H20O11,[M+H]+,1,449.10838623,71.0504,1,43.02126,OXGUCUVFOIWWQJ-HQBVPOQASA-N,35
splash10-0udi-3119000000-2f7a6bca5e66b50657b0,Flavonoids,Quercetin-3-Rhamnoside---0.7,C21H20O11,[M+H]+,1,449.10838623,71.0504,1,43.02126,OXGUCUVFOIWWQJ-HQBVPOQASA-N,35
splash10-0udi-3119000000-2f7a6bca5e66b50657b0,Flavonoids,Quercetin-3-O-alpha-L-rhamnopyranoside---0.7,C21H20O11,[M+H]+,1,449.10838623,85.0284,1,43.02126,OXGUCUVFOIWWQJ-HQBVPOQASA-N,35
splash10-0udi-3119000000-2f7a6bca5e66b50657b0,Flavonoids,Quercetin-3-Rhamnoside---0.7,C21H20O11,[M+H]+,1,449.10838623,85.0284,1,43.02126,OXGUCUVFOIWWQJ-HQBVPOQASA-N,35
splash10-0udi-3119000000-2f7a6bca5e66b50657b0,Flavonoids,Quercetin-3-O-alpha-L-rhamnopyranoside---0.7,C21H20O11,[M+H]+,1,449.10838623,129.0536,1,43.02126,OXGUCUVFOIWWQJ-HQBVPOQASA-N,35
splash10-0udi-3119000000-2f7a6bca5e66b50657b0,Flavonoids,Quercetin-3-Rhamnoside---0.7,C21H20O11,[M+H]+,1,449.10838623,129.0536,1,43.02126,OXGUCUVFOIWWQJ-HQBVPOQASA-N,35
splash10-0udi-3119000000-2f7a6bca5e66b50657b0,Flavonoids,Quercetin-3-O-alpha-L-rhamnopyranoside---0.7,C21H20O11,[M+H]+,1,449.10838623,287.0525,1,43.02126,OXGUCUVFOIWWQJ-HQBVPOQASA-N,35
splash10-0udi-3119000000-2f7a6bca5e66b50657b0,Flavonoids,Quercetin-3-Rhamnoside---0.7,C21H20O11,[M+H]+,1,449.10838623,287.0525,1,43.02126,OXGUCUVFOIWWQJ-HQBVPOQASA-N,35
splash10-0udi-3119000000-2f7a6bca5e66b50657b0,Flavonoids,Quercetin-3-O-alpha-L-rhamnopyranoside---0.7,C21H20O11,[M+H]+,1,449.10838623,303.047,1,43.02126,OXGUCUVFOIWWQJ-HQBVPOQASA-N,35
splash10-0udi-3119000000-2f7a6bca5e66b50657b0,Flavonoids,Quercetin-3-Rhamnoside---0.7,C21H20O11,[M+H]+,1,449.10838623,303.047,1,43.02126,OXGUCUVFOIWWQJ-HQBVPOQASA-N,35
splash10-0a4i-5930000000-600954737a7a62a22bf4,Sulfoxides,1-Isothiocyanato-6-(methylsulfinyl)-hexane---0.5,C8H15NOS2,[M+H]+,1,206.06733048,55.0581,1,28.0224882,XQZVZULJKVALRI-UHFFFAOYSA-N,35
splash10-0a4i-5930000000-600954737a7a62a22bf4,Sulfoxides,1-Isothiocyanato-6-(methylsulfinyl)-hexane---0.5,C8H15NOS2,[M+H]+,1,206.06733048,83.0877,1,28.0224882,XQZVZULJKVALRI-UHFFFAOYSA-N,35
splash10-0a4i-5930000000-600954737a7a62a22bf4,Sulfoxides,1-Isothiocyanato-6-(methylsulfinyl)-hexane---0.5,C8H15NOS2,[M+H]+,1,206.06733048,109.0907,1,28.0224882,XQZVZULJKVALRI-UHFFFAOYSA-N,35
splash10-0a4i-5930000000-600954737a7a62a22bf4,Sulfoxides,1-Isothiocyanato-6-(methylsulfinyl)-hexane---0.5,C8H15NOS2,[M+H]+,1,206.06733048,142.0704,1,28.0224882,XQZVZULJKVALRI-UHFFFAOYSA-N,35
